2007-06-21 00:00:00,                      -523.211828,                     -6958.494476,                                0
2007-06-21 00:00:30,                      -553.505958,                     -6952.532441,                       224.320765
2007-06-21 00:01:00,                      -583.217356,                     -6939.249684,                       448.405318
2007-06-21 00:01:30,                      -612.314824,                     -6918.660186,                       672.017696
2007-06-21 00:02:00,               -640.7678100000001,                     -6890.785619,                       894.922433
2007-06-21 00:02:30,                      -668.546438,                     -6855.655328,                      1116.884809
2007-06-21 00:03:00,                      -695.621546,                     -6813.306297,                      1337.671095
2007-06-21 00:03:30,                      -721.964708,                     -6763.783112,                        1557.0488
2007-06-21 00:04:00,                       -747.54827,                     -6707.137912,                      1774.786919
2007-06-21 00:04:30,                      -772.345379,                     -6643.430335,                       1990.65617
2007-06-21 00:05:00,                      -796.330006,                     -6572.727457,                      2204.429242
2007-06-21 00:05:30,                       -819.47698,                     -6495.103719,                       2415.88103
2007-06-21 00:06:00,                      -841.762008,                     -6410.640849,                      2624.788872
2007-06-21 00:06:30,                      -863.161705,                     -6319.427776,                      2830.932788
2007-06-21 00:07:00,                      -883.653619,                     -6221.560538,                      3034.095704
2007-06-21 00:07:30,               -903.2162489999999,                      -6117.14218,                       3234.06369
2007-06-21 00:08:00,                      -921.829074,                     -6006.282643,                      3430.626177
2007-06-21 00:08:30,                      -939.472571,                     -5889.098652,                      3623.576182
2007-06-21 00:09:00,                      -956.128237,                     -5765.713591,                      3812.710528
2007-06-21 00:09:30,                      -971.778606,                     -5636.257374,                      3997.830055
2007-06-21 00:10:00,                      -986.407271,                     -5500.866307,                      4178.739829
2007-06-21 00:10:30,               -999.9988959999999,                     -5359.682946,                      4355.249351
2007-06-21 00:11:00,                      -1012.53924,                     -5212.855946,                      4527.172756
2007-06-21 00:11:30,                     -1024.015164,                     -5060.539905,                      4694.329005
2007-06-21 00:12:00,                     -1034.414647,                     -4902.895199,                      4856.542082
2007-06-21 00:12:30,                     -1043.726803,                     -4740.087817,                      5013.641176
2007-06-21 00:13:00,                     -1051.941886,                     -4572.289184,                      5165.460858
2007-06-21 00:13:30,                     -1059.051304,                      -4399.67598,                      5311.841262
2007-06-21 00:14:00,                     -1065.047628,                     -4222.429955,                      5452.628249
2007-06-21 00:14:30,                     -1069.924598,                     -4040.737737,                      5587.673566
2007-06-21 00:15:00,                     -1073.677131,                     -3854.790637,                      5716.835012
2007-06-21 00:15:30,                     -1076.301326,                     -3664.784445,                      5839.976577
2007-06-21 00:16:00,                     -1077.794465,                     -3470.919225,                      5956.968593
2007-06-21 00:16:30,                     -1078.155022,                     -3273.399106,                      6067.687865
2007-06-21 00:17:00,                      -1077.38266,                     -3072.432066,                      6172.017806
2007-06-21 00:17:30,                     -1075.478232,                      -2868.22971,                      6269.848554
2007-06-21 00:18:00,                     -1072.443782,                     -2661.007052,                      6361.077094
2007-06-21 00:18:30,                     -1068.282539,                     -2450.982286,                       6445.60736
2007-06-21 00:19:00,                     -1062.998917,                     -2238.376556,                      6523.350342
2007-06-21 00:19:30,                     -1056.598509,                     -2023.413725,                      6594.224176
2007-06-21 00:20:00,                     -1049.088083,                     -1806.320137,                       6658.15423
2007-06-21 00:20:30,                     -1040.475571,                      -1587.32438,                      6715.073186
2007-06-21 00:21:00,                     -1030.770063,                     -1366.657047,                      6764.921107
2007-06-21 00:21:30,                     -1019.981799,                     -1144.550488,                      6807.645503
2007-06-21 00:22:00,                     -1008.122153,                      -921.238572,                      6843.201386
2007-06-21 00:22:30,                      -995.203628,               -696.9564339999999,                      6871.551314
2007-06-21 00:23:00,                      -981.239836,                      -471.940233,                      6892.665434
2007-06-21 00:23:30,                      -966.245491,                      -246.426901,                      6906.521514
2007-06-21 00:24:00,                      -950.236384,                       -20.653894,                      6913.104963
2007-06-21 00:24:30,                      -933.229375,                        205.14106,                      6912.408847
2007-06-21 00:25:00,                      -915.242373,                       430.720208,                      6904.433901
2007-06-21 00:25:30,                      -896.294312,                655.8460250000001,                      6889.188522
2007-06-21 00:26:00,                       -876.40514,                       880.281463,                      6866.688763
2007-06-21 00:26:30,                       -855.59579,                        1103.7902,                      6836.958317
2007-06-21 00:27:00,                      -833.888161,                      1326.136891,                      6800.028491
2007-06-21 00:27:30,                      -811.305096,                      1547.087412,                      6755.938171
2007-06-21 00:28:00,                      -787.870359,                      1766.409112,                      6704.733786
2007-06-21 00:28:30,                      -763.608604,                      1983.871053,                      6646.469253
2007-06-21 00:29:00,                      -738.545356,                      2199.244255,                      6581.205927
2007-06-21 00:29:30,                      -712.706981,                      2412.301937,                       6509.01253
2007-06-21 00:30:00,               -686.1206570000001,                      2622.819758,                      6429.965082
2007-06-21 00:30:30,                      -658.814348,                      2830.576047,                      6344.146821
2007-06-21 00:31:00,                      -630.816774,                      3035.352046,                      6251.648114
2007-06-21 00:31:30,                      -602.157379,                       3236.93213,                      6152.566364
2007-06-21 00:32:00,                      -572.866303,                      3435.104042,                      6047.005905
2007-06-21 00:32:30,                      -542.974347,                      3629.659112,                      5935.077892
2007-06-21 00:33:00,                      -512.512942,                      3820.392479,                      5816.900186
2007-06-21 00:33:30,                      -481.514119,                      4007.103306,                      5692.597231
2007-06-21 00:34:00,                      -450.010469,                      4189.594991,                      5562.299918
2007-06-21 00:34:30,                      -418.035115,                      4367.675373,                      5426.145452
2007-06-21 00:35:00,                      -385.621674,                      4541.156939,                      5284.277204
2007-06-21 00:35:30,                      -352.804219,                      4709.857016,                      5136.844563
2007-06-21 00:36:00,                      -319.617251,                      4873.597965,                      4984.002777
2007-06-21 00:36:30,                      -286.095655,                       5032.20737,                      4825.912789
2007-06-21 00:37:00,                      -252.274666,                      5185.518218,                      4662.741071
2007-06-21 00:37:30,                      -218.189835,                      5333.369074,                      4494.659443
2007-06-21 00:38:00,                      -183.876986,                      5475.604253,                      4321.844897
2007-06-21 00:38:30,                      -149.372184,                      5612.073982,                      4144.479407
2007-06-21 00:39:00,                      -114.711691,                       5742.63456,                      3962.749743
2007-06-21 00:39:30,                       -79.931934,                      5867.148507,                      3776.847266
2007-06-21 00:40:00,                       -45.069464,                      5985.484709,                      3586.967734
2007-06-21 00:40:30,                       -10.160916,                      6097.518559,                      3393.311092
2007-06-21 00:41:00,                        24.757027,                      6203.132084,                      3196.081261
2007-06-21 00:41:30,                        59.647675,                      6302.214071,                      2995.485928
2007-06-21 00:42:00,                94.47436500000001,                      6394.660187,                      2791.736319
2007-06-21 00:42:30,                       129.200505,                      6480.373083,                      2585.046987
2007-06-21 00:43:00,                       163.789609,                      6559.262502,                      2375.635576
2007-06-21 00:43:30,                       198.205337,                       6631.24537,                      2163.722598
2007-06-21 00:44:00,                       232.411532,                      6696.245886,                      1949.531201
2007-06-21 00:44:30,                       266.372258,                      6754.195602,                      1733.286929
2007-06-21 00:45:00,                       300.051841,                      6805.033493,                       1515.21749
2007-06-21 00:45:30,                       333.414899,                      6848.706022,                      1295.552513
2007-06-21 00:46:00,                       366.426389,                      6885.167199,                      1074.523307
2007-06-21 00:46:30,                       399.051634,                      6914.378624,                       852.362618
2007-06-21 00:47:00,                       431.256368,                      6936.309532,                       629.304383
2007-06-21 00:47:30,                       463.006766,                      6950.936826,                       405.583485
2007-06-21 00:48:00,                       494.269482,                      6958.245097,                       181.435503
2007-06-21 00:48:30,                525.0116839999999,                      6958.226643,                       -42.903531
2007-06-21 00:49:00,                       555.201087,                      6950.881476,                      -267.197388
2007-06-21 00:49:30,                584.8059909999999,                      6936.217326,                      -491.209884
2007-06-21 00:50:00,                       613.795309,                      6914.249626,               -714.7051310000001
2007-06-21 00:50:30,                       642.138601,                        6885.0015,                      -937.447786
2007-06-21 00:51:00,                       669.806109,                       6848.50374,                     -1159.203301
