203,0.0397727,-1.64302,8.46562
204,0.0399687,-1.60185,8.50733
205,0.0401646,-1.56068,8.54903
206,0.0403605,-1.51951,8.59073
207,0.0405564,-1.47835,8.63244
208,0.0407524,-1.43718,8.67414
209,0.0409483,-1.39601,8.71584
210,0.0411442,-1.35484,8.75754
211,0.0413401,-1.31368,8.79925
212,0.0415361,-1.27251,8.84095
213,0.041732,-1.23134,8.88265
214,0.0419279,-1.19017,8.92435
215,0.0421238,-1.14901,8.96606
216,0.0423197,-1.10784,9.00776
217,0.0425157,-1.06667,9.04946
218,0.0427116,-1.0255,9.09116
219,0.0429075,-0.984337,9.13287
220,0.0431034,-0.94317,9.17457
221,0.0432994,-0.902002,9.21627
222,0.0434953,-0.860835,9.25797
223,0.0436912,-0.819668,9.29968
224,0.0438871,-0.7785,9.34138
225,0.0440831,-0.737333,9.38308
226,0.044279,-0.696165,9.42478
227,0.0444749,-0.654998,9.46649
228,0.0446708,-0.613831,9.50819
229,0.0448668,-0.572663,9.54989
230,0.0450627,-0.531496,9.59159
231,0.0452586,-0.490328,9.6333
232,0.0454545,-0.449161,9.675
233,0.0456505,-0.407993,9.7167
234,0.0458464,-0.366826,9.75841
235,0.0460423,-0.325659,9.80011
236,0.0462382,-0.284491,9.84181
237,0.0464342,-0.243324,9.88351
238,0.0466301,-0.202156,9.92522
239,0.046826,-0.160989,9.96692
240,0.0470219,-0.119822,10.0086
241,0.0472179,-0.0786542,10.0503
242,0.0474138,-0.0374868,10.092
243,0.0476097,0.00200454,10.1337
244,0.0478056,0.0244253,10.1754
245,0.0480016,0.046846,10.2171
246,0.0481975,0.0692668,10.2588
247,0.0483934,0.0916875,10.3005
248,0.0485893,0.114108,10.3422
249,0.0487853,0.136529,10.3839
250,0.0489812,0.15895,10.4256
251,0.0491771,0.181371,10.4673
252,0.049373,0.203791,10.5091
253,0.049569,0.226212,10.5508
254,0.0497649,0.248633,10.5925
255,0.0499608,0.271053,10.6342
256,0.0501567,0.293474,10.6759
257,0.0503527,0.315895,10.7176
258,0.0505486,0.338316,10.7593
259,0.0507445,0.360736,10.801
260,0.0509404,0.383157,10.8427
261,0.0511364,0.405578,10.8844
262,0.0513323,0.427999,10.9261
263,0.0515282,0.450419,10.9678
264,0.0517241,0.47284,11.0095
265,0.0519201,0.495261,11.0512
266,0.052116,0.517682,11.0929
267,0.0523119,0.540102,11.1346
268,0.0525078,0.562523,11.1763
269,0.0527038,0.584944,11.218
270,0.0528997,0.607365,11.2597
271,0.0530956,0.629785,11.3014
272,0.0532915,0.652206,11.3431
273,0.0534875,0.674627,11.3848
274,0.0536834,0.697048,11.4265
275,0.0538793,0.719468,11.4682
276,0.0540752,0.741889,11.5099
277,0.0542712,0.76431,11.5516
278,0.0544671,0.786731,11.5933
279,0.054663,0.809151,11.635
280,0.0548589,0.831572,11.6767
281,0.0550549,0.853993,11.7184
282,0.0552508,0.876414,11.7601
283,0.0554467,0.898834,11.8018
284,0.0556426,0.921255,11.8435
285,0.0558386,0.943676,11.8852
286,0.0560345,0.966097,11.9269
287,0.0562304,0.988517,11.9686
288,0.0564263,1.01094,12.0103
289,0.0566223,1.03336,12.052
290,0.0568182,1.05578,12.0938
291,0.0570141,1.0782,12.1355
292,0.05721,1.10062,12.1772
293,0.057406,1.12304,12.2189
294,0.0576019,1.14546,12.2606
295,0.0577978,1.16788,12.3023
296,0.0579937,1.1903,12.344
297,0.0581897,1.21272,12.3857
298,0.0583856,1.23515,12.4274
299,0.0585815,1.25757,12.4691
300,0.0587774,1.27999,12.5108
301,0.0589734,1.30241,12.5525
302,0.0591693,1.32483,12.5942
303,0.0593652,1.34725,12.6359
304,0.0595611,1.36967,12.6776
305,0.0597571,1.39209,12.7193
306,0.059953,1.41451,12.761
307,0.0601489,1.43693,12.8027
308,0.0603448,1.45935,12.8444
309,0.0605408,1.48177,12.8861
310,0.0607367,1.50419,12.9278
311,0.0609326,1.52662,12.9695
312,0.0611285,1.54904,13.0112
313,0.0613245,1.57146,13.0529
314,0.0615204,1.59388,13.0946
315,0.0617163,1.6163,13.1363
316,0.0619122,1.63872,13.178
317,0.0621082,1.66114,13.2197
318,0.0623041,1.68356,13.2614
319,0.0625,1.70598,13.3031
320,0.0626959,1.7284,13.3448
321,0.0628918,1.75082,13.3865
322,0.0630878,1.77324,13.4282
323,0.0632837,1.79566,13.4699
324,0.0634796,1.81808,13.5116
325,0.0636755,1.84051,13.5533
326,0.0638715,1.86293,13.595
327,0.0640674,1.88535,13.6367
328,0.0642633,1.90777,13.6784
329,0.0644592,1.93019,13.7202
330,0.0646552,1.95261,13.7619
331,0.0648511,1.97503,13.8036
332,0.065047,1.99745,13.8453
333,0.0652429,2.01987,13.887
334,0.0654389,2.04229,13.9287
335,0.0656348,2.06471,13.9704
336,0.0658307,2.08713,14.0121
337,0.0660266,2.10955,14.0538
338,0.0662226,2.13198,14.0955
339,0.0664185,2.1544,14.1372
340,0.0666144,2.17682,14.1789
341,0.0668103,2.19924,14.2206
342,0.0670063,2.22166,14.2623
343,0.0672022,2.24408,14.304
344,0.0673981,2.2665,14.3457
345,0.067594,2.28892,14.3874
346,0.06779,2.31134,14.4291
347,0.0679859,2.33376,14.4708
348,0.0681818,2.35618,14.5125
349,0.0683777,2.3786,14.5542
350,0.0685737,2.40102,14.5959
351,0.0687696,2.42345,14.6376
352,0.0689655,2.44587,14.6793
353,0.0691614,2.46829,14.721
354,0.0693574,2.49071,14.7627
355,0.0695533,2.51313,14.8044
356,0.0697492,2.53555,14.8461
357,0.0699451,2.55797,14.8878
358,0.0701411,2.58039,14.9295
359,0.070337,2.60281,14.9712
360,0.0705329,2.62523,15.0129
361,0.0707288,2.64765,15.0546
362,0.0709248,2.67007,15.0963
363,0.0711207,2.69249,15.138
364,0.0713166,2.71491,15.1797
365,0.0715125,2.73734,15.2214
366,0.0717085,2.75976,15.2631
367,0.0719044,2.78218,15.3048
368,0.0721003,2.8046,15.3466
369,0.0722962,2.82702,15.3883
370,0.0724922,2.84944,15.43
371,0.0726881,2.87186,15.4717
372,0.072884,2.89428,15.5134
373,0.0730799,2.9167,15.5551
374,0.0732759,2.93912,15.5968
375,0.0734718,2.96154,15.6385
376,0.0736677,2.98396,15.6802
377,0.0738636,3.00638,15.7219
378,0.0740596,3.02881,15.7636
379,0.0742555,3.05123,15.8053
380,0.0744514,3.07365,15.847
381,0.0746473,3.09607,15.8887
382,0.0748433,3.11849,15.9304
383,0.0750392,3.14091,15.9721
384,0.0752351,3.16333,16.0138
385,0.075431,3.18575,16.0555
386,0.075627,3.20817,16.0972
387,0.0758229,3.23059,16.1389
388,0.0760188,3.25301,16.1806
389,0.0762147,3.27543,16.2223
390,0.0764107,3.29785,16.264
391,0.0766066,3.32027,16.3057
392,0.0768025,3.3427,16.3474
393,0.0769984,3.36512,16.3891
394,0.0771944,3.38754,16.4308
395,0.0773903,3.40996,16.4725
396,0.0775862,3.43238,16.5142
397,0.0777821,3.4548,16.5559
398,0.0779781,3.47722,16.5976
399,0.078174,3.49964,16.6393
400,0.0783699,3.52206,16.681
401,0.0785658,3.54448,16.7227
