9.6,-2817075.838,3733296.740,-4343550.319,167.342,-262.497,-297.583,11980.743,-2817094.005,3733582.821,-4343670.106,12238.141
9.7,-2817058.542,3733271.031,-4343579.659,165.869,-263.783,-298.694,11977.943,-2817074.185,3733564.049,-4343699.240,12238.165
9.8,-2817041.356,3733245.245,-4343609.088,164.382,-265.066,-299.822,11975.209,-2817054.365,3733545.276,-4343728.374,12238.190
9.9,-2817024.281,3733219.384,-4343638.609,162.881,-266.347,-300.964,11972.541,-2817034.544,3733526.504,-4343757.509,12238.215
10,-2817007.320,3733193.448,-4343668.224,161.368,-267.623,-302.122,11969.943,-2817014.724,3733507.732,-4343786.643,12238.240
10.1,-2816990.473,3733167.436,-4343697.934,159.842,-268.896,-303.295,11967.416,-2816994.904,3733488.960,-4343815.777,12238.266
10.2,-2816973.743,3733141.350,-4343727.741,158.303,-270.164,-304.482,11964.963,-2816975.084,3733470.187,-4343844.912,12238.291
10.3,-2816957.131,3733115.188,-4343757.648,156.753,-271.428,-305.684,11962.585,-2816955.263,3733451.415,-4343874.046,12238.317
10.4,-2816940.639,3733088.951,-4343787.655,155.190,-272.686,-306.901,11960.285,-2816935.443,3733432.643,-4343903.180,12238.343
10.5,-2816924.268,3733062.640,-4343817.765,153.617,-273.939,-308.131,11958.065,-2816915.623,3733413.870,-4343932.315,12238.370
10.6,-2816908.020,3733036.255,-4343847.980,152.032,-275.186,-309.376,11955.926,-2816895.803,3733395.098,-4343961.449,12238.396
10.7,-2816891.897,3733009.795,-4343878.301,150.436,-276.426,-310.635,11953.871,-2816875.982,3733376.326,-4343990.584,12238.423
10.8,-2816875.900,3732983.262,-4343908.730,148.830,-277.659,-311.907,11951.902,-2816856.162,3733357.554,-4344019.718,12238.450
10.9,-2816860.031,3732956.654,-4343939.270,147.214,-278.885,-313.192,11950.022,-2816836.342,3733338.781,-4344048.852,12238.478
11,-2816844.292,3732929.973,-4343969.921,145.587,-280.104,-314.491,11948.231,-2816816.522,3733320.009,-4344077.987,12238.505
11.1,-2816828.684,3732903.218,-4344000.686,143.951,-281.314,-315.803,11946.532,-2816796.701,3733301.237,-4344107.121,12238.533
11.2,-2816813.209,3732876.390,-4344031.567,142.306,-282.516,-317.128,11944.928,-2816776.881,3733282.464,-4344136.255,12238.561
11.3,-2816797.869,3732849.489,-4344062.565,140.652,-283.710,-318.466,11943.420,-2816757.061,3733263.692,-4344165.390,12238.589
11.4,-2816782.665,3732822.514,-4344093.682,138.989,-284.894,-319.816,11942.010,-2816737.241,3733244.920,-4344194.524,12238.618
11.5,-2816767.598,3732795.467,-4344124.921,137.318,-286.068,-321.178,11940.700,-2816717.420,3733226.148,-4344223.658,12238.647
11.6,-2816752.672,3732768.347,-4344156.282,135.639,-287.232,-322.553,11939.494,-2816697.600,3733207.375,-4344252.793,12238.676
11.7,-2816737.886,3732741.155,-4344187.768,133.952,-288.386,-323.940,11938.392,-2816677.780,3733188.603,-4344281.927,12238.705
11.8,-2816723.243,3732713.891,-4344219.381,132.258,-289.529,-325.338,11937.396,-2816657.960,3733169.831,-4344311.061,12238.735
11.9,-2816708.745,3732686.554,-4344251.122,130.556,-290.660,-326.748,11936.510,-2816638.139,3733151.059,-4344340.196,12238.765
12,-2816694.393,3732659.146,-4344282.993,128.848,-291.780,-328.169,11935.734,-2816618.319,3733132.286,-4344369.330,12238.795
12.1,-2816680.188,3732631.666,-4344314.997,127.133,-292.888,-329.602,11935.071,-2816598.499,3733113.514,-4344398.464,12238.825
12.2,-2816666.133,3732604.114,-4344347.134,125.413,-293.983,-331.046,11934.523,-2816578.679,3733094.742,-4344427.599,12238.856
12.3,-2816652.230,3732576.491,-4344379.408,123.686,-295.065,-332.500,11934.092,-2816558.858,3733075.969,-4344456.733,12238.887
12.4,-2816638.478,3732548.796,-4344411.818,121.954,-296.134,-333.965,11933.781,-2816539.038,3733057.197,-4344485.867,12238.918
12.5,-2816624.882,3732521.031,-4344444.369,120.216,-297.190,-335.441,11933.591,-2816519.218,3733038.425,-4344515.002,12238.949
12.6,-2816611.441,3732493.194,-4344477.060,118.474,-298.231,-336.927,11933.524,-2816499.398,3733019.653,-4344544.136,12238.981
12.7,-2816598.158,3732465.287,-4344509.895,116.727,-299.258,-338.423,11933.582,-2816479.577,3733000.880,-4344573.271,12239.013
12.8,-2816585.034,3732437.310,-4344542.874,114.975,-300.269,-339.929,11933.768,-2816459.757,3732982.108,-4344602.405,12239.045
12.9,-2816572.071,3732409.262,-4344576.001,113.220,-301.266,-341.445,11934.083,-2816439.937,3732963.336,-4344631.539,12239.077
13,-2816559.271,3732381.144,-4344609.276,111.461,-302.246,-342.970,11934.530,-2816420.117,3732944.563,-4344660.674,12239.110
13.1,-2816546.635,3732352.956,-4344642.701,109.698,-303.211,-344.505,11935.111,-2816400.296,3732925.791,-4344689.808,12239.143
13.2,-2816534.166,3732324.698,-4344676.279,107.933,-304.159,-346.049,11935.828,-2816380.476,3732907.019,-4344718.942,12239.176
13.3,-2816521.863,3732296.371,-4344710.011,106.165,-305.090,-347.602,11936.682,-2816360.656,3732888.247,-4344748.077,12239.209
13.4,-2816509.730,3732267.974,-4344743.898,104.394,-306.004,-349.163,11937.677,-2816340.836,3732869.474,-4344777.211,12239.243
13.5,-2816497.768,3732239.507,-4344777.944,102.621,-306.899,-350.734,11938.813,-2816321.015,3732850.702,-4344806.345,12239.277
13.6,-2816485.978,3732210.972,-4344812.149,100.846,-307.777,-352.312,11940.094,-2816301.195,3732831.930,-4344835.480,12239.311
13.7,-2816474.362,3732182.368,-4344846.516,99.070,-308.636,-353.899,11941.520,-2816281.375,3732813.157,-4344864.614,12239.345
13.8,-2816462.923,3732153.695,-4344881.046,97.293,-309.476,-355.494,11943.096,-2816261.555,3732794.385,-4344893.748,12239.380
13.9,-2816451.660,3732124.954,-4344915.741,95.515,-310.297,-357.097,11944.821,-2816241.734,3732775.613,-4344922.883,12239.415
14,-2816440.577,3732096.144,-4344950.603,93.736,-311.098,-358.708,11946.699,-2816221.914,3732756.841,-4344952.017,12239.450
14.1,-2816429.675,3732067.266,-4344985.634,91.957,-311.879,-360.326,11948.731,-2816202.094,3732738.068,-4344981.151,12239.485
14.2,-2816418.955,3732038.319,-4345020.835,90.177,-312.639,-361.952,11950.920,-2816182.274,3732719.296,-4345010.286,12239.521
14.3,-2816408.419,3732009.305,-4345056.209,88.399,-313.378,-363.584,11953.267,-2816162.453,3732700.524,-4345039.420,12239.557
14.4,-2816398.069,3731980.224,-4345091.757,86.620,-314.096,-365.224,11955.776,-2816142.633,3732681.751,-4345068.554,12239.593
14.5,-2816387.906,3731951.074,-4345127.482,84.843,-314.792,-366.870,11958.447,-2816122.813,3732662.979,-4345097.689,12239.629
14.6,-2816377.932,3731921.858,-4345163.384,83.067,-315.465,-368.523,11961.283,-2816102.993,3732644.207,-4345126.823,12239.666
14.7,-2816368.149,3731892.574,-4345199.466,81.293,-316.117,-370.182,11964.286,-2816083.172,3732625.435,-4345155.958,12239.703
14.8,-2816358.558,3731863.224,-4345235.730,79.521,-316.745,-371.848,11967.458,-2816063.352,3732606.662,-4345185.092,12239.740
14.9,-2816349.162,3731833.806,-4345272.177,77.751,-317.349,-373.519,11970.801,-2816043.532,3732587.890,-4345214.226,12239.777
15,-2816339.960,3731804.322,-4345308.810,75.983,-317.930,-375.196,11974.317,-2816023.712,3732569.118,-4345243.361,12239.815
15.1,-2816330.956,3731774.771,-4345345.630,74.218,-318.486,-376.879,11978.009,-2816003.891,3732550.345,-4345272.495,12239.853
15.2,-2816322.151,3731745.155,-4345382.638,72.456,-319.018,-378.568,11981.878,-2815984.071,3732531.573,-4345301.629,12239.891
15.3,-2816313.547,3731715.472,-4345419.838,70.698,-319.525,-380.262,11985.927,-2815964.251,3732512.801,-4345330.764,12239.929
15.4,-2816305.145,3731685.723,-4345457.230,68.943,-320.006,-381.960,11990.157,-2815944.430,3732494.029,-4345359.898,12239.968
15.5,-2816296.946,3731655.908,-4345494.817,67.193,-320.462,-383.664,11994.570,-2815924.610,3732475.256,-4345389.032,12240.006
15.6,-2816288.953,3731626.028,-4345532.600,65.447,-320.891,-385.373,11999.170,-2815904.790,3732456.484,-4345418.167,12240.046
15.7,-2816281.168,3731596.083,-4345570.581,63.706,-321.293,-387.085,12003.957,-2815884.970,3732437.712,-4345447.301,12240.085
15.8,-2816273.591,3731566.072,-4345608.762,61.969,-321.668,-388.803,12008.934,-2815865.149,3732418.940,-4345476.435,12240.124
15.9,-2816266.224,3731535.996,-4345647.145,60.238,-322.016,-390.524,12014.103,-2815845.329,3732400.167,-4345505.570,12240.164
16,-2816259.070,3731505.856,-4345685.732,58.513,-322.336,-392.250,12019.466,-2815825.509,3732381.395,-4345534.704,12240.204
16.1,-2816252.130,3731475.650,-4345724.524,56.793,-322.628,-393.979,12025.025,-2815805.689,3732362.623,-4345563.838,12240.245
16.2,-2816245.404,3731445.381,-4345763.523,55.080,-322.891,-395.712,12030.782,-2815785.868,3732343.850,-4345592.973,12240.285
16.3,-2816238.896,3731415.047,-4345802.732,53.373,-323.125,-397.448,12036.739,-2815766.048,3732325.078,-4345622.107,12240.326
16.4,-2816232.607,3731384.648,-4345842.152,51.673,-323.329,-399.187,12042.899,-2815746.228,3732306.306,-4345651.242,12240.367
16.5,-2816226.538,3731354.186,-4345881.784,49.980,-323.503,-400.930,12049.263,-2815726.408,3732287.534,-4345680.376,12240.409
16.6,-2816220.691,3731323.660,-4345921.631,48.295,-323.647,-402.675,12055.834,-2815706.587,3732268.761,-4345709.510,12240.450
16.7,-2816215.068,3731293.070,-4345961.695,46.618,-323.761,-404.423,12062.613,-2815686.767,3732249.989,-4345738.645,12240.492
16.8,-2816209.670,3731262.417,-4346001.977,44.948,-323.843,-406.174,12069.603,-2815666.947,3732231.217,-4345767.779,12240.534
16.9,-2816204.499,3731231.701,-4346042.479,43.287,-323.894,-407.927,12076.805,-2815647.127,3732212.444,-4345796.913,12240.577
17,-2816199.556,3731200.922,-4346083.203,41.635,-323.912,-409.682,12084.223,-2815627.306,3732193.672,-4345826.048,12240.619
17.1,-2816194.844,3731170.079,-4346124.151,39.992,-323.899,-411.438,12091.857,-2815607.486,3732174.900,-4345855.182,12240.662
17.2,-2816190.364,3731139.174,-4346165.325,38.358,-323.852,-413.197,12099.711,-2815587.666,3732156.128,-4345884.316,12240.705
