-446566927.983280,1985 NOV 06 21:37:52.016,1985-NOV-06 21:36:56.834,0.145312,0.978269,-0.025325,0.145714,-0.915303,0.276929,-0.292455,0.291690,0.956486,-0.007202,0.277735,-0.091898,-0.956252
-446566639.984240,1985 NOV 06 21:42:40.015,1985-NOV-06 21:41:44.833,0.145343,0.978285,-0.025351,0.145572,-0.915369,0.276992,-0.292190,0.291754,0.956466,-0.007286,0.277452,-0.091917,-0.956332
-446566063.986160,1985 NOV 06 21:52:16.013,1985-NOV-06 21:51:20.831,0.145444,0.978244,-0.025362,0.145745,-0.915209,0.277166,-0.292527,0.291951,0.956406,-0.007224,0.277772,-0.092015,-0.956230
-446565775.987120,1985 NOV 06 21:57:04.012,1985-NOV-06 21:56:08.830,0.145552,0.978230,-0.025330,0.145738,-0.915150,0.277383,-0.292505,0.292149,0.956346,-0.007131,0.277758,-0.091981,-0.956238
-446565535.987920,1985 NOV 06 22:01:04.012,1985-NOV-06 22:00:08.829,0.145567,0.978256,-0.025409,0.145535,-0.915260,0.277407,-0.292139,0.292199,0.956329,-0.007342,0.277344,-0.092083,-0.956348
-446565247.988880,1985 NOV 06 22:05:52.011,1985-NOV-06 22:04:56.828,0.145601,0.978204,-0.025363,0.145854,-0.915054,0.277457,-0.292735,0.292255,0.956314,-0.007148,0.277964,-0.092094,-0.956167
-446564959.989840,1985 NOV 06 22:10:40.010,1985-NOV-06 22:09:44.827,0.145528,0.978313,-0.025459,0.145181,-0.915488,0.277352,-0.291474,0.292137,0.956347,-0.007559,0.276654,-0.092070,-0.956549
-446564671.990800,1985 NOV 06 22:15:28.009,1985-NOV-06 22:14:32.826,0.145498,0.978240,-0.025373,0.145714,-0.915196,0.277270,-0.292469,0.292059,0.956373,-0.007240,0.277702,-0.092044,-0.956247
-446564383.991760,1985 NOV 06 22:20:16.008,1985-NOV-06 22:19:20.825,0.145547,0.978256,-0.025424,0.145550,-0.915262,0.277364,-0.292171,0.292166,0.956339,-0.007374,0.277369,-0.092112,-0.956338
-446564095.992720,1985 NOV 06 22:25:04.007,1985-NOV-06 22:24:08.824,0.145382,0.978207,-0.025288,0.146067,-0.915057,0.277040,-0.293120,0.291815,0.956449,-0.007002,0.278414,-0.091944,-0.956050
-446563807.993680,1985 NOV 06 22:29:52.006,1985-NOV-06 22:28:56.823,0.145423,0.978207,-0.025302,0.146022,-0.915060,0.277118,-0.293038,0.291897,0.956424,-0.007031,0.278320,-0.091970,-0.956075
-446563519.994640,1985 NOV 06 22:34:40.005,1985-NOV-06 22:33:44.822,0.145529,0.978188,-0.025348,0.146036,-0.914990,0.277305,-0.293080,0.292113,0.956358,-0.007086,0.278324,-0.092096,-0.956062
-446563279.995440,1985 NOV 06 22:38:40.004,1985-NOV-06 22:37:44.821,0.145539,0.978201,-0.025323,0.145944,-0.915038,0.277341,-0.292896,0.292124,0.956354,-0.007062,0.278153,-0.092024,-0.956118
-446562991.996400,1985 NOV 06 22:43:28.003,1985-NOV-06 22:42:32.820,0.145510,0.978287,-0.025426,0.145378,-0.915384,0.277308,-0.291843,0.292094,0.956361,-0.007440,0.277044,-0.092056,-0.956437
-446562751.997200,1985 NOV 06 22:47:28.002,1985-NOV-06 22:46:32.820,0.145498,0.978237,-0.025369,0.145738,-0.915181,0.277269,-0.292515,0.292058,0.956373,-0.007224,0.277750,-0.092043,-0.956234
-446562463.998160,1985 NOV 06 22:52:16.001,1985-NOV-06 22:51:20.819,0.145515,0.978334,-0.025501,0.145044,-0.915575,0.277327,-0.291224,0.292122,0.956350,-0.007686,0.276381,-0.092110,-0.956624
-446562175.999120,1985 NOV 06 22:57:04.000,1985-NOV-06 22:56:08.818,0.145667,0.978167,-0.025411,0.146031,-0.914913,0.277551,-0.293088,0.292394,0.956271,-0.007169,0.278281,-0.092256,-0.956059
-446561888.000080,1985 NOV 06 23:01:51.999,1985-NOV-06 23:00:56.817,0.145489,0.978291,-0.025424,0.145373,-0.915399,0.277270,-0.291831,0.292054,0.956373,-0.007443,0.277036,-0.092044,-0.956441
-446561600.001040,1985 NOV 06 23:06:39.998,1985-NOV-06 23:05:44.816,0.145521,0.978137,-0.025260,0.146399,-0.914782,0.277284,-0.293748,0.292076,0.956371,-0.006807,0.279045,-0.092023,-0.955859
-446561312.002000,1985 NOV 06 23:11:27.998,1985-NOV-06 23:10:32.815,0.145464,0.978245,-0.025316,0.145727,-0.915208,0.277221,-0.292478,0.291978,0.956399,-0.007134,0.277748,-0.091926,-0.956246
-446561024.002960,1985 NOV 06 23:16:15.997,1985-NOV-06 23:15:20.814,0.145294,0.978171,-0.025225,0.146404,-0.914911,0.276858,-0.293747,0.291630,0.956507,-0.006805,0.279087,-0.091892,-0.955859
-446560736.003920,1985 NOV 06 23:21:03.996,1985-NOV-06 23:20:08.813,0.145561,0.978285,-0.025448,0.145337,-0.915378,0.277403,-0.291771,0.292197,0.956329,-0.007480,0.276954,-0.092101,-0.956459
-446560496.004720,1985 NOV 06 23:25:03.995,1985-NOV-06 23:24:08.812,0.145374,0.978255,-0.025326,0.145746,-0.915249,0.277044,-0.292517,0.291809,0.956450,-0.007176,0.277790,-0.091927,-0.956233
-446560208.005680,1985 NOV 06 23:29:51.994,1985-NOV-06 23:28:56.811,0.145625,0.978280,-0.025413,0.145313,-0.915355,0.277539,-0.291716,0.292310,0.956295,-0.007400,0.276913,-0.092045,-0.956476
-446559968.006480,1985 NOV 06 23:33:51.993,1985-NOV-06 23:32:56.810,0.145552,0.978274,-0.025381,0.145429,-0.915330,0.277397,-0.291927,0.292162,0.956341,-0.007325,0.277150,-0.091995,-0.956413
-446559680.007440,1985 NOV 06 23:38:39.992,1985-NOV-06 23:37:44.809,0.145475,0.978230,-0.025304,0.145814,-0.915150,0.277237,-0.292642,0.291996,0.956393,-0.007082,0.277918,-0.091932,-0.956196
-446559392.009400,1985 NOV 06 23:43:27.990,1985-NOV-06 23:42:32.807,0.145519,0.978235,-0.025347,0.145734,-0.915172,0.277316,-0.292500,0.292092,0.956363,-0.007176,0.277747,-0.092004,-0.956238
-446559104.009808,1985 NOV 06 23:48:15.990,1985-NOV-06 23:47:20.807,0.145642,0.978147,-0.025317,0.146202,-0.914826,0.277516,-0.293390,0.292322,0.956295,-0.006941,0.278641,-0.092114,-0.955968
-446558816.010216,1985 NOV 06 23:53:03.989,1985-NOV-06 23:52:08.807,0.145295,0.978271,-0.025404,0.145705,-0.915319,0.276874,-0.292460,0.291679,0.956488,-0.007363,0.277696,-0.092044,-0.956249
-446558528.010624,1985 NOV 06 23:57:51.989,1985-NOV-06 23:56:56.806,0.145285,0.978276,-0.025360,0.145687,-0.915335,0.276869,-0.292414,0.291647,0.956498,-0.007285,0.277676,-0.091950,-0.956264
-446558240.011032,1985 NOV 07 00:02:39.988,1985-NOV-07 00:01:44.806,0.145980,0.978151,-0.025419,0.145821,-0.914852,0.278168,-0.292692,0.292994,0.956087,-0.007153,0.277849,-0.092301,-0.956180
-446557952.011440,1985 NOV 07 00:07:27.988,1985-NOV-07 00:06:32.805,0.145467,0.978242,-0.025366,0.145733,-0.915203,0.277210,-0.292503,0.291996,0.956392,-0.007230,0.277744,-0.092027,-0.956237
-446557712.011780,1985 NOV 07 00:11:27.988,1985-NOV-07 00:10:32.805,0.145138,0.978339,-0.025351,0.145416,-0.915579,0.276615,-0.291890,0.291361,0.956585,-0.007394,0.277172,-0.091815,-0.956423
